passo 92	a = 2	+dist = 0.616441	+ror = 3.8	AV = 4.88408	AV2 = 50.4
passo 93	a = 1	+dist = 0.7	+ror = 4.9	AV = 4.96662	AV2 = 53.6
passo 94	a = 5	+dist = 0.663325	+ror = 4.4	AV = 5.07856	AV2 = 56.4
passo 95	a = 2	+dist = 0.7	+ror = 4.9	AV = 5.09966	AV2 = 57.4
passo 96	a = 4	+dist = 0.734847	+ror = 5.4	AV = 5.16635	AV2 = 59.6
passo 97	a = 3	+dist = 0.7	+ror = 4.9	AV = 5.212	AV2 = 60
passo 98	a = 4	+dist = 0.748331	+ror = 5.6	AV = 5.31065	AV2 = 59
passo 99	a = 0	+dist = 0.67082	+ror = 4.5	AV = 5.28149	AV2 = 57.8
passo 100	a = 2	+dist = 0.707107	+ror = 5	AV = 5.34198	AV2 = 57.6
passo 1	a = 2	+dist = 0.1	+ror = 0.1	AV = 0.7	AV2 = 0.7
passo 2	a = 4	+dist = 0.141421	+ror = 0.2	AV = 0.965685	AV2 = 1.6
passo 3	a = 4	+dist = 0.223607	+ror = 0.5	AV = 1.09362	AV2 = 1.9
passo 4	a = 0	+dist = 0.244949	+ror = 0.6	AV = 1.33843	AV2 = 2.8
passo 5	a = 5	+dist = 0.173205	+ror = 0.3	AV = 1.49362	AV2 = 3.5
passo 6	a = 0	+dist = 0.244949	+ror = 0.6	AV = 1.75818	AV2 = 4.6
passo 7	a = 0	+dist = 0.331662	+ror = 1.1	AV = 1.96581	AV2 = 5.7
passo 8	a = 2	+dist = 0.374166	+ror = 1.4	AV = 1.96602	AV2 = 5.8
passo 9	a = 2	+dist = 0.43589	+ror = 1.9	AV = 2.10347	AV2 = 7.1
passo 10	a = 3	+dist = 0.374166	+ror = 1.4	AV = 1.97167	AV2 = 6
passo 11	a = 3	+dist = 0.331662	+ror = 1.1	AV = 2.11477	AV2 = 6.7
passo 12	a = 1	+dist = 0.244949	+ror = 0.6	AV = 1.89652	AV2 = 5.4
passo 13	a = 0	+dist = 0.331662	+ror = 1.1	AV = 2.02282	AV2 = 6.5
passo 14	a = 0	+dist = 0.424264	+ror = 1.8	AV = 2.19873	AV2 = 8.6
passo 15	a = 0	+dist = 0.519615	+ror = 2.7	AV = 2.29248	AV2 = 9.3
passo 16	a = 5	+dist = 0.509902	+ror = 2.6	AV = 2.28512	AV2 = 8.8
passo 17	a = 3	+dist = 0.5	+ror = 2.5	AV = 2.34761	AV2 = 9.5
passo 18	a = 0	+dist = 0.6	+ror = 3.6	AV = 2.45964	AV2 = 10.4
passo 19	a = 1	+dist = 0.5	+ror = 2.5	AV = 2.11562	AV2 = 7.7
passo 20	a = 0	+dist = 0.6	+ror = 3.6	AV = 2.34391	AV2 = 9.4
passo 21	a = 5	+dist = 0.608276	+ror = 3.7	AV = 2.10049	AV2 = 8.1
passo 22	a = 1	+dist = 0.509902	+ror = 2.6	AV = 2.32686	AV2 = 9
passo 23	a = 3	+dist = 0.519615	+ror = 2.7	AV = 2.52475	AV2 = 10.9
passo 24	a = 1	+dist = 0.424264	+ror = 1.8	AV = 2.57941	AV2 = 10.4
passo 25	a = 1	+dist = 0.331662	+ror = 1.1	AV = 2.56226	AV2 = 10.5
passo 26	a = 3	+dist = 0.374166	+ror = 1.4	AV = 2.66748	AV2 = 11.6
passo 27	a = 3	+dist = 0.43589	+ror = 1.9	AV = 2.717	AV2 = 12.5
passo 28	a = 0	+dist = 0.509902	+ror = 2.6	AV = 3.02092	AV2 = 14.8
passo 29	a = 2	+dist = 0.458258	+ror = 2.1	AV = 3.18767	AV2 = 17.1
passo 30	a = 2	+dist = 0.424264	+ror = 1.8	AV = 3.25774	AV2 = 17.8
passo 31	a = 0	+dist = 0.519615	+ror = 2.7	AV = 3.43368	AV2 = 19.1
passo 32	a = 2	+dist = 0.509902	+ror = 2.6	AV = 3.46772	AV2 = 20
passo 33	a = 1	+dist = 0.412311	+ror = 1.7	AV = 3.56026	AV2 = 20.7
passo 34	a = 5	+dist = 0.447214	+ror = 2	AV = 3.43339	AV2 = 19.6
passo 35	a = 2	+dist = 0.458258	+ror = 2.1	AV = 3.19053	AV2 = 17.5
passo 36	a = 3	+dist = 0.447214	+ror = 2	AV = 3.19846	AV2 = 17.8
passo 37	a = 4	+dist = 0.412311	+ror = 1.7	AV = 3.25538	AV2 = 18.3
passo 38	a = 1	+dist = 0.316228	+ror = 1	AV = 3.09895	AV2 = 17.2
passo 39	a = 4	+dist = 0.3	+ror = 0.9	AV = 3.22063	AV2 = 17.9
passo 40	a = 4	+dist = 0.316228	+ror = 1	AV = 3.36195	AV2 = 19
passo 41	a = 2	+dist = 0.331662	+ror = 1.1	AV = 3.34667	AV2 = 18.7
passo 42	a = 2	+dist = 0.374166	+ror = 1.4	AV = 3.3722	AV2 = 18.8
passo 43	a = 2	+dist = 0.43589	+ror = 1.9	AV = 3.66712	AV2 = 22.3
passo 44	a = 2	+dist = 0.509902	+ror = 2.6	AV = 3.78051	AV2 = 24
passo 45	a = 2	+dist = 0.591608	+ror = 3.5	AV = 3.90928	AV2 = 25.1
passo 46	a = 5	+dist = 0.583095	+ror = 3.4	AV = 4.07423	AV2 = 27.4
passo 47	a = 5	+dist = 0.591608	+ror = 3.5	AV = 4.00501	AV2 = 26.5
passo 48	a = 5	+dist = 0.616441	+ror = 3.8	AV = 3.98687	AV2 = 26.2
passo 49	a = 5	+dist = 0.655744	+ror = 4.3	AV = 4.03838	AV2 = 26.9
passo 50	a = 5	+dist = 0.707107	+ror = 5	AV = 4.31508	AV2 = 29.8
passo 51	a = 1	+dist = 0.67082	+ror = 4.5	AV = 4.48798	AV2 = 31.1
passo 52	a = 5	+dist = 0.734847	+ror = 5.4	AV = 4.79364	AV2 = 34.8
passo 53	a = 3	+dist = 0.67082	+ror = 4.5	AV = 4.75714	AV2 = 33.7
passo 54	a = 2	+dist = 0.734847	+ror = 5.4	AV = 4.59739	AV2 = 31.2
passo 55	a = 0	+dist = 0.768115	+ror = 5.9	AV = 4.61836	AV2 = 32.1
passo 56	a = 5	+dist = 0.83666	+ror = 7	AV = 4.52346	AV2 = 31.4
passo 57	a = 0	+dist = 0.877496	+ror = 7.7	AV = 4.45707	AV2 = 30.9
passo 58	a = 0	+dist = 0.927362	+ror = 8.6	AV = 4.4861	AV2 = 31.2
passo 59	a = 2	+dist = 0.984886	+ror = 9.7	AV = 4.3688	AV2 = 29.9
passo 60	a = 3	+dist = 0.927362	+ror = 8.6	AV = 4.35373	AV2 = 28.8
passo 61	a = 4	+dist = 0.866025	+ror = 7.5	AV = 4.36918	AV2 = 28.9
passo 62	a = 2	+dist = 0.927362	+ror = 8.6	AV = 4.51428	AV2 = 31.8
passo 63	a = 4	+dist = 0.877496	+ror = 7.7	AV = 4.33227	AV2 = 9.33387e+25
passo 64	a = 4	+dist = 0.83666	+ror = 7	AV = 4.41579	AV2 = 31
passo 65	a = 2	+dist = 0.911043	+ror = 8.3	AV = 4.83005	AV2 = 36.3
passo 66	a = 2	+dist = 0.989949	+ror = 9.8	AV = 5.12796	AV2 = 41
passo 67	a = 3	+dist = 0.911043	+ror = 8.3	AV = 5.01367	AV2 = 39.3
passo 68	a = 0	+dist = 0.969536	+ror = 9.4	AV = 4.92586	AV2 = 38.6
passo 69	a = 3	+dist = 0.9	+ror = 8.1	AV = 4.90971	AV2 = 37.9
passo 70	a = 0	+dist = 0.969536	+ror = 9.4	AV = 5.01965	AV2 = 39
passo 71	a = 1	+dist = 0.9	+ror = 8.1	AV = 4.96211	AV2 = 37.5
passo 72	a = 1	+dist = 0.83666	+ror = 7	AV = 4.89371	AV2 = 36.8
passo 73	a = 1	+dist = 0.781025	+ror = 6.1	AV = 4.61522	AV2 = 33.3
passo 74	a = 1	+dist = 0.734847	+ror = 5.4	AV = 4.3447	AV2 = 30.6
passo 75	a = 2	+dist = 0.818535	+ror = 6.7	AV = 4.40697	AV2 = 31.9
passo 76	a = 5	+dist = 0.860233	+ror = 7.4	AV = 4.43432	AV2 = 32.6
passo 77	a = 5	+dist = 0.911043	+ror = 8.3	AV = 4.39095	AV2 = 32.5
passo 78	a = 3	+dist = 0.83666	+ror = 7	AV = 4.35938	AV2 = 32.2
passo 79	a = 4	+dist = 0.781025	+ror = 6.1	AV = 4.49781	AV2 = 33.5
passo 80	a = 3	+dist = 0.707107	+ror = 5	AV = 4.5827	AV2 = 35.2
passo 81	a = 1	+dist = 0.67082	+ror = 4.5	AV = 4.63225	AV2 = 36.9
passo 82	a = 3	+dist = 0.6	+ror = 3.6	AV = 4.34738	AV2 = 32.8
passo 83	a = 0	+dist = 0.640312	+ror = 4.1	AV = 4.63202	AV2 = 35.7
passo 84	a = 1	+dist = 0.6	+ror = 3.6	AV = 4.65515	AV2 = 37.6
passo 85	a = 3	+dist = 0.538516	+ror = 2.9	AV = 4.83944	AV2 = 38.7
passo 86	a = 2	+dist = 0.6	+ror = 3.6	AV = 4.97849	AV2 = 40.2
passo 87	a = 0	+dist = 0.640312	+ror = 4.1	AV = 5.10235	AV2 = 42.5
passo 88	a = 2	+dist = 0.707107	+ror = 5	AV = 5.24976	AV2 = 44.6
passo 89	a = 0	+dist = 0.754983	+ror = 5.7	AV = -nan	AV2 = 44.9
passo 90	a = 1	+dist = 0.707107	+ror = 5	AV = 5.41992	AV2 = 48.8
passo 91	a = 2	+dist = 0.781025	+ror = 6.1	AV = 5.52546	AV2 = 52.9
passo 92	a = 1	+dist = 0.748331	+ror = 5.6	AV = 5.63241	AV2 = 56
passo 93	a = 0	+dist = 0.781025	+ror = 6.1	AV = 5.74765	AV2 = 59.7
passo 94	a = 5	+dist = 0.83666	+ror = 7	AV = 5.91522	AV2 = 63.4
passo 95	a = 4	+dist = 0.781025	+ror = 6.1	AV = 5.88068	AV2 = 63.5
passo 96	a = 5	+dist = 0.83666	+ror = 7	AV = 6.00301	AV2 = 66.6
passo 97	a = 2	+dist = 0.911043	+ror = 8.3	AV = 6.12304	AV2 = 68.3
passo 98	a = 2	+dist = 0.989949	+ror = 9.8	AV = 6.3006	AV2 = 68.8
passo 99	a = 3	+dist = 0.911043	+ror = 8.3	AV = 6.19254	AV2 = 66.1
passo 100	a = 5	+dist = 0.969536	+ror = 9.4	AV = 6.31152	AV2 = 67
passo 1	a = 3	+dist = 0.1	+ror = 0.1	AV = 0.8	AV2 = 0.8
passo 2	a = 0	+dist = 0.141421	+ror = 0.2	AV = 1.10711	AV2 = 1.8
passo 3	a = 1	+dist = 0.1	+ror = 0.1	AV = 1.19362	AV2 = 2
passo 4	a = 4	+dist = 0.141421	+ror = 0.2	AV = 1.47985	AV2 = 3
passo 5	a = 5	+dist = 0.1	+ror = 0.1	AV = 1.59362	AV2 = 3.6
passo 6	a = 1	+dist = 0.141421	+ror = 0.2	AV = 1.8996	AV2 = 4.8
passo 7	a = 1	+dist = 0.223607	+ror = 0.5	AV = 2.18941	AV2 = 6.2
passo 8	a = 2	+dist = 0.2	+ror = 0.4	AV = 2.16602	AV2 = 6.2
passo 9	a = 2	+dist = 0.223607	+ror = 0.5	AV = 2.32708	AV2 = 7.6
passo 10	a = 4	+dist = 0.244949	+ror = 0.6	AV = 2.21661	AV2 = 6.6
passo 11	a = 2	+dist = 0.3	+ror = 0.9	AV = 2.41477	AV2 = 7.6
passo 12	a = 4	+dist = 0.34641	+ror = 1.2	AV = 2.24293	AV2 = 6.6
passo 13	a = 2	+dist = 0.412311	+ror = 1.7	AV = 2.43513	AV2 = 8.2
passo 14	a = 1	+dist = 0.469042	+ror = 2.2	AV = 2.66777	AV2 = 10.8
passo 15	a = 4	+dist = 0.519615	+ror = 2.7	AV = 2.8121	AV2 = 12
passo 16	a = 1	+dist = 0.583095	+ror = 3.4	AV = 2.86822	AV2 = 12.2
passo 17	a = 0	+dist = 0.519615	+ror = 2.7	AV = 2.86723	AV2 = 12.2
passo 18	a = 0	+dist = 0.469042	+ror = 2.2	AV = 2.92868	AV2 = 12.6
passo 19	a = 2	+dist = 0.538516	+ror = 2.9	AV = 2.65414	AV2 = 10.6
passo 20	a = 0	+dist = 0.509902	+ror = 2.6	AV = 2.85381	AV2 = 12
passo 21	a = 4	+dist = 0.574456	+ror = 3.3	AV = 2.67495	AV2 = 11.4
passo 22	a = 0	+dist = 0.565685	+ror = 3.2	AV = 2.89255	AV2 = 12.2
passo 23	a = 1	+dist = 0.574456	+ror = 3.3	AV = 3.0992	AV2 = 14.2
passo 24	a = 5	+dist = 0.509902	+ror = 2.6	AV = 3.08931	AV2 = 13
passo 25	a = 2	+dist = 0.591608	+ror = 3.5	AV = 3.15387	AV2 = 14
passo 26	a = 1	+dist = 0.616441	+ror = 3.8	AV = 3.28393	AV2 = 15.4
passo 27	a = 5	+dist = 0.574456	+ror = 3.3	AV = 3.29145	AV2 = 15.8
passo 28	a = 0	+dist = 0.547723	+ror = 3	AV = 3.56865	AV2 = 17.8
passo 29	a = 5	+dist = 0.519615	+ror = 2.7	AV = 3.70729	AV2 = 19.8
passo 30	a = 4	+dist = 0.547723	+ror = 3	AV = 3.80546	AV2 = 20.8
passo 31	a = 0	+dist = 0.538516	+ror = 2.9	AV = 3.9722	AV2 = 22
passo 32	a = 1	+dist = 0.547723	+ror = 3	AV = 4.01544	AV2 = 23
passo 33	a = 2	+dist = 0.640312	+ror = 4.1	AV = 4.20058	AV2 = 24.8
passo 34	a = 5	+dist = 0.616441	+ror = 3.8	AV = 4.04983	AV2 = 23.4
passo 35	a = 1	+dist = 0.640312	+ror = 4.1	AV = 3.83084	AV2 = 21.6
passo 36	a = 1	+dist = 0.678233	+ror = 4.6	AV = 3.87669	AV2 = 22.4
passo 37	a = 0	+dist = 0.640312	+ror = 4.1	AV = 3.8957	AV2 = 22.4
passo 38	a = 2	+dist = 0.734847	+ror = 5.4	AV = 3.8338	AV2 = 22.6
passo 39	a = 3	+dist = 0.640312	+ror = 4.1	AV = 3.86094	AV2 = 22
passo 40	a = 3	+dist = 0.547723	+ror = 3	AV = 3.90968	AV2 = 22
passo 41	a = 3	+dist = 0.458258	+ror = 2.1	AV = 3.80493	AV2 = 20.8
passo 42	a = 2	+dist = 0.547723	+ror = 3	AV = 3.91992	AV2 = 21.8
passo 43	a = 5	+dist = 0.538516	+ror = 2.9	AV = 4.20563	AV2 = 25.2
passo 44	a = 1	+dist = 0.583095	+ror = 3.4	AV = 4.36361	AV2 = 27.4
passo 45	a = 4	+dist = 0.591608	+ror = 3.5	AV = 4.50089	AV2 = 28.6
passo 46	a = 5	+dist = 0.583095	+ror = 3.4	AV = 4.65733	AV2 = 30.8
passo 47	a = 4	+dist = 0.591608	+ror = 3.5	AV = 4.59662	AV2 = 30
passo 48	a = 3	+dist = 0.509902	+ror = 2.6	AV = 4.49677	AV2 = 28.8
passo 49	a = 4	+dist = 0.538516	+ror = 2.9	AV = 4.5769	AV2 = 29.8
passo 50	a = 2	+dist = 0.616441	+ror = 3.8	AV = 4.93152	AV2 = 33.6
passo 51	a = 4	+dist = 0.655744	+ror = 4.3	AV = 5.14373	AV2 = 35.4
passo 52	a = 2	+dist = 0.734847	+ror = 5.4	AV = 5.52849	AV2 = 40.2
passo 53	a = 2	+dist = 0.818535	+ror = 6.7	AV = 5.57567	AV2 = 40.4
passo 54	a = 4	+dist = 0.860233	+ror = 7.4	AV = 5.45762	AV2 = 38.6
passo 55	a = 0	+dist = 0.830662	+ror = 6.9	AV = 5.44902	AV2 = 39
passo 56	a = 4	+dist = 0.883176	+ror = 7.8	AV = 5.40663	AV2 = 39.2
passo 57	a = 2	+dist = 0.964365	+ror = 9.3	AV = 5.42144	AV2 = 40.2
passo 58	a = 2	+dist = 1.04881	+ror = 11	AV = 5.53491	AV2 = 42.2
passo 59	a = 2	+dist = 1.13578	+ror = 12.9	AV = 5.50458	AV2 = 42.8
passo 60	a = 3	+dist = 1.04881	+ror = 11	AV = 5.40254	AV2 = 39.8
passo 61	a = 0	+dist = 1.03441	+ror = 10.7	AV = 5.40359	AV2 = 39.6
passo 62	a = 0	+dist = 1.02956	+ror = 10.6	AV = 5.54385	AV2 = 42.4
passo 63	a = 4	+dist = 1.08167	+ror = 11.7	AV = 5.41394	AV2 = 9.33387e+25
passo 64	a = 5	+dist = 1.02956	+ror = 10.6	AV = 5.44535	AV2 = 41.6
passo 65	a = 4	+dist = 1.08167	+ror = 11.7	AV = 5.91172	AV2 = 48
passo 66	a = 5	+dist = 1.02956	+ror = 10.6	AV = 6.15752	AV2 = 51.6
passo 67	a = 5	+dist = 0.984886	+ror = 9.7	AV = 5.99856	AV2 = 49
passo 68	a = 5	+dist = 0.948683	+ror = 9	AV = 5.87454	AV2 = 47.6
passo 69	a = 0	+dist = 0.953939	+ror = 9.1	AV = 5.86365	AV2 = 47
passo 70	a = 2	+dist = 1.04881	+ror = 11	AV = 6.06846	AV2 = 50
passo 71	a = 0	+dist = 1.06301	+ror = 11.3	AV = 6.02512	AV2 = 48.8
passo 72	a = 1	+dist = 1.04881	+ror = 11	AV = 5.94252	AV2 = 47.8
passo 73	a = 3	+dist = 0.953939	+ror = 9.1	AV = 5.56916	AV2 = 42.4
passo 74	a = 0	+dist = 0.969536	+ror = 9.4	AV = 5.31424	AV2 = 40
passo 75	a = 5	+dist = 0.943398	+ror = 8.9	AV = 5.35036	AV2 = 40.8
passo 76	a = 4	+dist = 0.969536	+ror = 9.4	AV = 5.40386	AV2 = 42
passo 77	a = 3	+dist = 0.877496	+ror = 7.7	AV = 5.26845	AV2 = 40.2
passo 78	a = 2	+dist = 0.969536	+ror = 9.4	AV = 5.32891	AV2 = 41.6
passo 79	a = 4	+dist = 1.00499	+ror = 10.1	AV = 5.5028	AV2 = 43.6
passo 80	a = 0	+dist = 1.02956	+ror = 10.6	AV = 5.61226	AV2 = 45.8
passo 81	a = 1	+dist = 1.00499	+ror = 10.1	AV = 5.63724	AV2 = 47
passo 82	a = 3	+dist = 0.916515	+ror = 8.4	AV = 5.2639	AV2 = 41.2
passo 83	a = 0	+dist = 0.943398	+ror = 8.9	AV = 5.57542	AV2 = 44.6
passo 84	a = 5	+dist = 0.905539	+ror = 8.2	AV = 5.56069	AV2 = 45.8
passo 85	a = 3	+dist = 0.818535	+ror = 6.7	AV = 5.65798	AV2 = 45.4
passo 86	a = 1	+dist = 0.787401	+ror = 6.2	AV = 5.76589	AV2 = 46.4
passo 87	a = 4	+dist = 0.830662	+ror = 6.9	AV = 5.93301	AV2 = 49.4
passo 88	a = 3	+dist = 0.748331	+ror = 5.6	AV = 5.99809	AV2 = 50.2
passo 89	a = 4	+dist = 0.806226	+ror = 6.5	AV = -nan	AV2 = 51.4
passo 90	a = 1	+dist = 0.787401	+ror = 6.2	AV = 6.20732	AV2 = 55
passo 91	a = 5	+dist = 0.728011	+ror = 5.3	AV = 6.25347	AV2 = 58.2
passo 92	a = 2	+dist = 0.812404	+ror = 6.6	AV = 6.44482	AV2 = 62.6
passo 93	a = 4	+dist = 0.866025	+ror = 7.5	AV = 6.61367	AV2 = 67.2
passo 94	a = 4	+dist = 0.927362	+ror = 8.6	AV = 6.84258	AV2 = 72
passo 95	a = 1	+dist = 0.921954	+ror = 8.5	AV = 6.80264	AV2 = 72
passo 96	a = 0	+dist = 0.927362	+ror = 8.6	AV = 6.93037	AV2 = 75.2
passo 97	a = 4	+dist = 0.994987	+ror = 9.9	AV = 7.11803	AV2 = 78.2
passo 98	a = 0	+dist = 1.00995	+ror = 10.2	AV = 7.31055	AV2 = 79
passo 99	a = 0	+dist = 1.03441	+ror = 10.7	AV = 7.22694	AV2 = 76.8
passo 100	a = 2	+dist = 1.10454	+ror = 12.2	AV = 7.41606	AV2 = 79.2
passo 1	a = 3	+dist = 0.1	+ror = 0.1	AV = 0.9	AV2 = 0.9
passo 2	a = 3	+dist = 0.2	+ror = 0.4	AV = 1.30711	AV2 = 2.2
passo 3	a = 3	+dist = 0.3	+ror = 0.9	AV = 1.49362	AV2 = 2.9
passo 4	a = 3	+dist = 0.4	+ror = 1.6	AV = 1.87985	AV2 = 4.6
passo 5	a = 0	+dist = 0.412311	+ror = 1.7	AV = 2.00593	AV2 = 5.3
passo 6	a = 4	+dist = 0.424264	+ror = 1.8	AV = 2.32387	AV2 = 6.6
passo 7	a = 3	+dist = 0.519615	+ror = 2.7	AV = 2.70903	AV2 = 8.9
passo 8	a = 0	+dist = 0.547723	+ror = 3	AV = 2.71374	AV2 = 9.2
passo 9	a = 3	+dist = 0.640312	+ror = 4.1	AV = 2.96739	AV2 = 11.7
passo 10	a = 0	+dist = 0.678233	+ror = 4.6	AV = 2.89485	AV2 = 11.2
passo 11	a = 4	+dist = 0.7	+ror = 4.9	AV = 3.11477	AV2 = 12.5
passo 12	a = 1	+dist = 0.663325	+ror = 4.4	AV = 2.90625	AV2 = 11
passo 13	a = 4	+dist = 0.7	+ror = 4.9	AV = 3.13513	AV2 = 13.1
passo 14	a = 2	+dist = 0.616441	+ror = 3.8	AV = 3.28421	AV2 = 14.6
passo 15	a = 4	+dist = 0.67082	+ror = 4.5	AV = 3.48292	AV2 = 16.5
passo 16	a = 5	+dist = 0.616441	+ror = 3.8	AV = 3.48466	AV2 = 16
passo 17	a = 3	+dist = 0.7	+ror = 4.9	AV = 3.56723	AV2 = 17.1
passo 18	a = 3	+dist = 0.787401	+ror = 6.2	AV = 3.71609	AV2 = 18.8
passo 19	a = 2	+dist = 0.7	+ror = 4.9	AV = 3.35414	AV2 = 15.5
passo 20	a = 1	+dist = 0.678233	+ror = 4.6	AV = 3.53205	AV2 = 16.6
passo 21	a = 3	+dist = 0.768115	+ror = 5.9	AV = 3.44306	AV2 = 17.3
passo 22	a = 0	+dist = 0.787401	+ror = 6.2	AV = 3.67995	AV2 = 18.4
passo 23	a = 4	+dist = 0.830662	+ror = 6.9	AV = 3.92986	AV2 = 21.1
passo 24	a = 4	+dist = 0.883176	+ror = 7.8	AV = 3.97249	AV2 = 20.8
passo 25	a = 4	+dist = 0.943398	+ror = 8.9	AV = 4.09727	AV2 = 22.9
passo 26	a = 0	+dist = 0.969536	+ror = 9.4	AV = 4.25346	AV2 = 24.8
passo 27	a = 5	+dist = 0.911043	+ror = 8.3	AV = 4.2025	AV2 = 24.1
passo 28	a = 3	+dist = 0.989949	+ror = 9.8	AV = 4.5586	AV2 = 27.6
passo 29	a = 0	+dist = 1.0247	+ror = 10.5	AV = 4.73198	AV2 = 30.3
passo 30	a = 5	+dist = 0.979796	+ror = 9.6	AV = 4.78526	AV2 = 30.4
passo 31	a = 3	+dist = 1.06301	+ror = 11.3	AV = 5.03522	AV2 = 33.3
passo 32	a = 3	+dist = 1.14891	+ror = 13.2	AV = 5.16435	AV2 = 36.2
passo 33	a = 0	+dist = 1.18743	+ror = 14.1	AV = 5.38801	AV2 = 38.9
passo 34	a = 4	+dist = 1.22474	+ror = 15	AV = 5.27457	AV2 = 38.4
passo 35	a = 3	+dist = 1.30767	+ror = 17.1	AV = 5.13851	AV2 = 38.7
passo 36	a = 4	+dist = 1.34907	+ror = 18.2	AV = 5.22576	AV2 = 40.6
passo 37	a = 5	+dist = 1.30767	+ror = 17.1	AV = 5.20337	AV2 = 39.5
passo 38	a = 0	+dist = 1.34907	+ror = 18.2	AV = 5.18287	AV2 = 40.8
passo 39	a = 2	+dist = 1.26886	+ror = 16.1	AV = 5.1298	AV2 = 38.1
passo 40	a = 0	+dist = 1.31909	+ror = 17.4	AV = 5.22877	AV2 = 39.4
passo 41	a = 0	+dist = 1.37477	+ror = 18.9	AV = 5.1797	AV2 = 39.7
passo 42	a = 5	+dist = 1.34164	+ror = 18	AV = 5.26156	AV2 = 39.8
passo 43	a = 3	+dist = 1.41774	+ror = 20.1	AV = 5.62338	AV2 = 45.3
passo 44	a = 2	+dist = 1.34164	+ror = 18	AV = 5.70525	AV2 = 45.4
passo 45	a = 1	+dist = 1.28452	+ror = 16.5	AV = 5.78541	AV2 = 45.1
passo 46	a = 5	+dist = 1.25698	+ror = 15.8	AV = 5.91431	AV2 = 46.6
passo 47	a = 4	+dist = 1.28452	+ror = 16.5	AV = 5.88114	AV2 = 46.5
passo 48	a = 1	+dist = 1.23288	+ror = 15.2	AV = 5.72965	AV2 = 44
passo 49	a = 3	+dist = 1.31529	+ror = 17.3	AV = 5.89219	AV2 = 47.1
passo 50	a = 0	+dist = 1.36382	+ror = 18.6	AV = 6.29534	AV2 = 52.2
passo 51	a = 0	+dist = 1.41774	+ror = 20.1	AV = 6.56147	AV2 = 55.5
passo 52	a = 4	+dist = 1.44914	+ror = 21	AV = 6.97762	AV2 = 61.2
passo 53	a = 4	+dist = 1.48661	+ror = 22.1	AV = 7.06228	AV2 = 62.5
passo 54	a = 0	+dist = 1.54272	+ror = 23.8	AV = 7.00035	AV2 = 62.4
passo 55	a = 2	+dist = 1.47309	+ror = 21.7	AV = 6.92211	AV2 = 60.7
passo 56	a = 3	+dist = 1.54272	+ror = 23.8	AV = 6.94936	AV2 = 63
passo 57	a = 2	+dist = 1.47309	+ror = 21.7	AV = 6.89453	AV2 = 61.9
passo 58	a = 3	+dist = 1.54272	+ror = 23.8	AV = 7.07763	AV2 = 66
passo 59	a = 2	+dist = 1.47309	+ror = 21.7	AV = 6.97767	AV2 = 64.5
passo 60	a = 5	+dist = 1.43527	+ror = 20.6	AV = 6.83781	AV2 = 60.4
passo 61	a = 4	+dist = 1.47309	+ror = 21.7	AV = 6.87668	AV2 = 61.3
passo 62	a = 5	+dist = 1.43527	+ror = 20.6	AV = 6.97912	AV2 = 63
passo 63	a = 0	+dist = 1.5	+ror = 22.5	AV = 6.91394	AV2 = 9.33387e+25
passo 64	a = 2	+dist = 1.43527	+ror = 20.6	AV = 6.88062	AV2 = 62.2
passo 65	a = 1	+dist = 1.36748	+ror = 18.7	AV = 7.2792	AV2 = 66.7
passo 66	a = 1	+dist = 1.30384	+ror = 17	AV = 7.46136	AV2 = 68.6
passo 67	a = 0	+dist = 1.36748	+ror = 18.7	AV = 7.36604	AV2 = 67.7
passo 68	a = 4	+dist = 1.40712	+ror = 19.8	AV = 7.28166	AV2 = 67.4
passo 69	a = 2	+dist = 1.34536	+ror = 18.1	AV = 7.20901	AV2 = 65.1
passo 70	a = 3	+dist = 1.40712	+ror = 19.8	AV = 7.47558	AV2 = 69.8
passo 71	a = 5	+dist = 1.36748	+ror = 18.7	AV = 7.3926	AV2 = 67.5
passo 72	a = 1	+dist = 1.30384	+ror = 17	AV = 7.24636	AV2 = 64.8
passo 73	a = 1	+dist = 1.24499	+ror = 15.5	AV = 6.81415	AV2 = 57.9
passo 74	a = 1	+dist = 1.19164	+ror = 14.2	AV = 6.50588	AV2 = 54.2
passo 75	a = 2	+dist = 1.11803	+ror = 12.5	AV = 6.4684	AV2 = 53.3
passo 76	a = 0	+dist = 1.17473	+ror = 13.8	AV = 6.57859	AV2 = 55.8
passo 77	a = 5	+dist = 1.13578	+ror = 12.9	AV = 6.40423	AV2 = 53.1
passo 78	a = 0	+dist = 1.2	+ror = 14.4	AV = 6.52891	AV2 = 56
passo 79	a = 4	+dist = 1.23693	+ror = 15.3	AV = 6.73973	AV2 = 58.9
passo 80	a = 1	+dist = 1.17473	+ror = 13.8	AV = 6.787	AV2 = 59.6
passo 81	a = 2	+dist = 1.10905	+ror = 12.3	AV = 6.74629	AV2 = 59.3
passo 82	a = 4	+dist = 1.15758	+ror = 13.4	AV = 6.42148	AV2 = 54.6
passo 83	a = 2	+dist = 1.1	+ror = 12.1	AV = 6.67542	AV2 = 56.7
passo 84	a = 4	+dist = 1.15758	+ror = 13.4	AV = 6.71827	AV2 = 59.2
passo 85	a = 3	+dist = 1.21244	+ror = 14.7	AV = 6.87042	AV2 = 60.1
passo 86	a = 0	+dist = 1.27279	+ror = 16.2	AV = 7.03868	AV2 = 62.6
